NRO_NFS	VL_TOTAL	NRO_PEDIDO
7111	4537,96	6129
7112	2481,34	6128
7113	1916,77	6130
7114	4556,15	6131
7115	1321,32	6125
7118	560,0	5907
7119	100,0	6172
7120	10000,0	5502
7121	175,0	3782
7122	2530,0	3464
7123	7050,0	4256
7124	4000,0	6224
7125	4000,0	6225
7126	4000,0	6226
7127	72,14	6294
7128	487,96	6187
7129	18000,0	6207
7130	183,58	6022
7131	5118,0	6012
7132	40000,0	5822
7133	4000,0	6227
7134	4000,0	6229
7135	4000,0	6230
7136	4000,0	6232
7137	4260,0	5977
7138	4340,0	5978
7139	1350,69	6359
7140	501,7	6360
7141	4000,0	6233
7142	4000,0	6369
7143	4000,0	6370
7144	1590,0	5899
7145	1590,0	6079
7146	1590,0	6078
7147	1590,0	6077
7148	1590,0	6075
7149	1590,0	6074
7150	1590,0	5901
7151	1590,0	6073
7152	1590,0	6072
7153	1590,0	6069
7154	1590,0	6068
7155	1590,0	6067
7156	1590,0	6066
7157	1590,0	6065
7158	1590,0	6064
7159	1590,0	6063
7160	1590,0	5903
7161	1590,0	6062
7162	1590,0	6061
7163	1590,0	6060
7164	1590,0	6059
7165	1590,0	6305
7166	1590,0	6306
7167	1590,0	6307
7168	1590,0	6321
7169	1590,0	6322
7170	1590,0	6323
7171	1590,0	6324
7173	84,55	6220
7172	40,0	6388
7174	2110,0	6039
7175	415,0	6040
7176	505,0	6041
7177	1110,0	6042
7178	1590,0	6325
7179	1590,0	6326
7180	6860,0	6038
7181	25,0	6414
7182	6300,0	5990
7183	1600,0	6425
7184	1100,0	6426
7185	167,23	6429
7186	4946,49	6312
7187	9912,95	6354
7188	3139,51	999999
7189	17241,0	6183
7190	469,44	999999
7191	3300,0	6196
7192	6400,0	6339
7193	15933,05	6338
7194	6700,0	6197
7195	87,05	6354
7196	1590,0	6327
7197	1590,0	6328
7198	1590,0	6329
7199	1590,0	6330
7200	1590,0	6395
7201	1880,0	6013
7202	13921,2	6431
7203	9143,1	6432
7204	1261,8	6433
7205	763,2	6434
7206	2256,3	6435
7241	24,0	6518
7207	1484,1	6436
7208	1338,3	6437
7209	9857,7	6454
7210	3572,0	6380
7211	3572,0	6386
7212	3572,0	6390
7213	3572,0	6391
7214	3572,0	6392
7215	3572,0	6179
7216	1684,0	6318
7217	1684,0	6320
7218	1684,0	6393
7219	1684,0	6394
7220	1684,0	6313
7221	8576,0	6053
7222	3800,0	6095
7223	1026,0	5009
7224	3018,0	5010
7225	1684,0	5028
7226	1684,0	5031
7227	3572,0	5662
7228	6958,0	5775
7229	984,13	6337
7230	3880,44	6336
7231	3607,56	6342
7232	2708,39	6344
7233	7591,47	6345
7234	3616,84	6343
7235	2465,41	6346
7236	1151,36	6364
7237	843,04	6365
7238	3700,0	6372
7239	4100,0	6373
7240	2886,0	6374
7242	1354,0	5987
7243	1335,99	999999
7244	2841,13	6383
7252	9635,82	6377
7245	3645,18	6385
7246	341,42	6389
7247	2149,48	6412
7248	1139,0	6507
7249	18000,0	6526
7250	3360,96	6384
7253	10850,0	6387
7251	1330,78	999999
7254	3260,0	6357
7255	390,0	6362
7256	820,0	6363
7257	375,0	6458
7258	300,0	6459
7262	3320,0	6463
7259	2735,0	6356
7260	1797,46	6460
7261	1078,67	6464
7263	3815,82	6461
7264	7228,29	6462
7265	6801,08	6493
7268	10064,34	6492
7266	3171,42	6494
7267	9342,7	6495
7269	1788,3	6523
7270	1986,3	6538
7271	2487,6	6539
7272	2482,25	6508
7273	657,0	6509
7274	657,0	6510
7275	2548,6	6511
7276	13440,0	6581
7277	1080,0	6582
16237	16,64	18210
17016	8894,15	18500
20429	662,0	22385
20438	48,0	22948
20492	174,96	23061
20552	1453,67	23017
20593	1030,32	22532
20596	1950,0	999999
7278	1080,0	6583
7279	2340,0	6584
7280	2210,0	6585
7281	615,0	6542
7282	615,0	6543
7283	615,0	6544
7295	2008,98	6490
7284	615,0	6545
7285	615,0	6554
7286	615,0	6555
7287	615,0	6556
7288	615,0	6557
7289	615,0	6558
7290	615,0	6559
7291	615,0	6560
7296	210,0	6491
7292	615,0	6561
7293	615,0	6565
7294	1000,0	6396
7297	1130,0	6485
7298	500,0	6486
7299	1315,0	6487
7300	2245,0	6488
7301	3560,0	6489
7302	5520,0	6574
7303	1780,0	6616
7304	2310,0	6622
7305	2310,0	6621
7306	3620,0	6473
7307	3620,0	6474
7308	520,0	6476
7309	520,0	6475
7310	4530,0	5155
7311	2450,0	5156
7312	1030,0	5157
7313	1190,0	5158
7314	13820,0	5160
7315	4340,0	5161
7316	6820,0	5162
7317	1880,0	6648
7318	1980,0	6647
7319	100,0	6646
7320	3300,0	6645
7321	1190,0	6644
7322	440,0	6643
7323	1130,0	6642
7324	320,0	6641
7325	2518,05	6536
7326	6380,0	6640
7327	3130,0	6639
7328	3270,0	6638
7329	2880,0	6637
7330	4940,0	5159
7331	5580,0	5163
7332	1780,0	6340
7333	2220,0	6341
7334	242,9	6654
7335	2666,95	6338
7336	4200,0	6334
7337	3800,0	4701
7338	12700,0	3856
7339	5440,01	5679
7340	294,84	5037
7341	5930,57	5035
7342	8800,0	6580
7343	5094,28	6505
7344	3358,63	6525
7346	11329,21	6590
7345	289,05	5037
7347	3724,66	6591
7348	1208,41	6674
7349	97,25	6683
7350	5980,0	6656
7351	5750,0	6657
7352	4900,0	6658
7353	16560,0	6655
7354	7001,08	6566
7355	1748,92	6493
7356	1648,58	6494
7359	20,0	6721
7357	2365,66	6492
7358	237,26	6517
7364	3134,0	6592
7365	5500,0	6659
7366	5710,0	6660
7367	20526,98	6696
7368	700,0	6697
7369	730,0	6698
7372	9270,49	6695
7373	5820,0	6724
7374	11087,25	6503
7375	362,0	6438
7376	2987,04	6430
7377	2277,54	6460
7378	754,18	6461
7379	1306,71	6462
7380	396,33	6464
7381	4350,0	6428
7382	7980,0	6617
7383	3475,3	6495
7384	1974,63	6693
7385	6181,15	6692
7386	6860,0	6478
7387	1230,0	3810
7388	6135,0	3890
7389	761,6	6614
7390	753,7	6613
7391	2469,7	6612
7393	3542,2	6600
7394	605,0	6821
7395	3550,0	6784
7396	4030,0	6786
7397	380,0	6788
7398	2380,0	6789
7399	6300,0	6790
7400	9800,0	6808
7401	2974,0	4663
7402	650,0	4297
7403	240,0	4483
7404	1440,0	4590
7405	6800,0	6791
7406	2271,0	6501
7407	53110,8	6540
7408	2028,6	6831
7409	1937,0	6502
7410	100,0	999999
7411	626,0	4868
7412	4825,58	4697
7413	2600,0	4704
7414	158,0	4846
7415	960,0	4414
7416	370,0	4570
7417	2200,0	4571
7418	1480,0	4575
7419	336,55	6546
7420	820,0	6547
7421	2165,0	6548
7422	1645,0	6198
7423	2752,5	6335
7424	1463,0	6209
7425	3660,0	4737
7426	550,0	4738
7427	454,48	6623
7428	500,34	6569
7429	2871,14	6521
7430	2039,22	6522
7431	711,9	6711
7432	3301,03	6822
7433	4596,94	6823
7434	3313,2	6712
7435	1590,0	6298
7436	1590,0	6299
7437	1590,0	6300
7438	1590,0	6301
7439	1590,0	6302
7440	1590,0	6303
7441	1590,0	6304
7442	1590,0	6415
7443	1590,0	6416
7444	1590,0	6419
7445	1590,0	6420
7446	1590,0	6427
7447	1590,0	6575
7448	1770,0	6398
7449	1770,0	6399
7450	1770,0	6456
7451	1770,0	6407
7452	1770,0	6410
7453	1660,0	6455
7454	1660,0	6457
7455	1660,0	6576
7456	1720,0	6417
7457	1720,0	6418
7458	1720,0	6421
7459	1720,0	6422
7460	1720,0	6423
7461	1620,0	6401
7462	1620,0	6405
7463	1620,0	6408
7464	1610,0	6397
7465	1610,0	6402
7466	1610,0	6406
7467	1610,0	6409
7468	1610,0	6411
7469	670,0	6513
7470	3512,0	6515
7471	4000,0	6605
7472	4000,0	6606
7473	4136,0	6634
7474	9308,76	6633
7475	10172,99	6635
7476	6437,0	6636
7477	25785,0	6514
7478	4000,0	6607
7479	5336,0	6665
7480	1358,0	6184
7481	9200,0	6630
7482	1278,64	6729
7483	14697,76	6730
7484	1652,64	6731
7485	450,0	6253
7486	450,0	6254
7487	450,0	6255
7488	450,0	6256
7489	450,0	6257
7490	450,0	6258
7491	450,0	6259
7492	450,0	6260
7493	450,0	6261
7494	450,0	6262
7495	450,0	6263
7496	450,0	6264
7497	450,0	5647
7498	450,0	5648
7499	450,0	5649
7500	303,2	6651
7501	245,5	6661
7502	234,0	6662
7503	1311,44	6663
7504	2240,4	6664
7505	8500,0	3795
7506	8500,0	3797
7507	8500,0	3799
7508	8500,0	3800
7509	8500,0	4040
7510	8500,0	4041
7511	8500,0	4042
7512	8500,0	4043
7513	8500,0	5374
7514	8500,0	5375
7515	8500,0	5376
7517	1345,35	6615
7518	8500,0	5379
7519	8500,0	5380
7520	8500,0	5384
7522	8500,0	5388
7521	8500,0	5386
7516	8500,0	5377
7523	8500,0	5422
7524	8500,0	5423
7525	8500,0	5424
7526	8500,0	5425
7527	8500,0	5427
7528	8500,0	5511
7529	8500,0	5512
7530	8500,0	5513
7531	8500,0	5514
7532	8500,0	5515
7534	8500,0	5517
7535	8500,0	5518
7536	8500,0	5519
7537	8500,0	5521
7533	8500,0	5516
7538	8500,0	5522
7539	8500,0	5523
7540	8500,0	5768
7541	8500,0	5770
7542	8500,0	5771
7543	8500,0	5781
7544	8500,0	5783
7545	8500,0	5784
7546	8500,0	5785
7547	8500,0	5786
7548	3745,4	6598
7549	7341,4	6653
7550	4302,14	6782
7551	8500,0	5787
7552	8500,0	5791
7553	8500,0	5793
7554	8500,0	5847
7555	4774,38	6781
7556	2134,9	6601
7557	264,3	6744
7558	8500,0	5848
7559	8500,0	5849
7560	8500,0	5850
7561	8500,0	5851
7562	8500,0	5852
7563	8500,0	5853
7564	8500,0	5854
7565	8500,0	5855
7566	8500,0	5856
7567	8500,0	5858
7568	8500,0	5859
7569	8500,0	5861
7570	8500,0	5862
7571	8500,0	5864
7572	8500,0	5865
7573	8500,0	5866
7574	8500,0	5867
7575	8500,0	5868
7576	8500,0	5869
7577	8500,0	5870
7578	8500,0	5871
7579	8500,0	5872
7580	8500,0	6138
7581	8500,0	6141
7582	8500,0	6144
7583	8500,0	6145
7584	8500,0	6146
7585	8500,0	6147
7586	8500,0	6149
7587	8500,0	6151
7588	8500,0	6222
7589	8500,0	6228
7590	8500,0	6239
7591	8500,0	6242
7592	8500,0	6248
7593	8500,0	6250
7594	8500,0	6249
7595	8500,0	6244
7596	8500,0	6241
7597	8500,0	6240
7598	8500,0	6237
7599	8500,0	6223
7600	8500,0	5981
7601	8500,0	5792
7602	8500,0	5378
7603	8500,0	6150
7604	8500,0	6148
7605	8500,0	5383
7606	12,0	6945
7607	8500,0	5385
7608	8500,0	5428
7609	650,0	6577
7610	11757,0	6881
7611	779,75	6710
7619	756,61	6619
7613	1940,0	6849
7620	5727,61	6619
7615	3938,0	6909
7616	2909,0	6910
7617	1124,0	6911
7618	1141,0	6912
7612	3015,76	6848
7614	2807,0	6853
7621	2807,0	6855
7622	21906,0	6919
7623	7810,0	6921
7624	15416,0	6922
7625	4800,0	6625
7626	6100,44	6627
7627	2700,0	6626
7628	1350,0	6497
7629	650,0	6780
7630	1939,51	6695
7631	543,02	6696
7632	779,75	6710
7633	4000,0	6864
7634	1360,0	6865
7635	3440,0	6861
7636	3740,0	6860
7637	3670,0	6859
7638	11848,47	7008
7639	7120,0	6858
7640	10667,0	6618
7641	3284,0	6942
7642	750,0	7034
7643	14500,0	6805
7644	152,2	6834
7645	198,7	6835
7646	1282,95	6837
7647	262,6	6893
7648	187,5	6840
7649	2034,75	6841
7650	603,49	7023
7651	81,35	6952
7652	3247,55	6843
7653	149,0	7030
7654	2422,9	6754
7655	324,04	999999
7656	314,0	6872
7657	310,0	6876
7658	650,0	6880
7659	5556,43	6891
7660	1297,0	6844
7661	475,3	6758
7662	3522,45	6737
7663	2103,39	6836
7664	1060,0	6862
7665	180,0	6863
7666	430,0	6866
7667	550,0	6867
7668	450,0	6868
7669	8090,0	6970
7670	3220,0	6971
7671	2270,0	6972
7672	10120,0	6973
7673	5300,0	6974
7674	2499,0	6832
7675	6444,7	6842
7676	3794,35	6839
7677	3199,37	6185
7678	5380,0	6847
7679	18395,33	6670
7680	6430,0	6923
7681	2712,76	6757
7682	36563,82	6809
7683	477,15	6743
7684	769,8	6745
7685	629,45	6763
7686	467,1	6764
7687	189,6	6826
7688	2330,7	6830
7689	5862,1	6890
7690	196,75	6888
7691	3898,15	6829
7692	3084,3	6827
7693	2422,9	6933
7694	1554,28	7008
7695	1236,4	6845
7696	900,0	6846
7697	21430,0	6800
7698	5570,0	6803
7699	640,0	6812
7700	1550,0	6813
7701	3080,0	6814
7702	7010,0	6798
7703	4479,0	6799
7704	615,0	6944
7705	615,0	6946
7706	615,0	6947
7707	615,0	6948
7708	615,0	6949
7709	615,0	6950
7710	615,0	6951
7711	615,0	6953
7712	615,0	6954
7713	615,0	6955
7714	615,0	6956
7715	615,0	6957
7716	615,0	6958
7717	615,0	6959
7718	615,0	6960
7726	7586,18	6809
7719	615,0	6961
7720	615,0	6962
7721	615,0	6963
7722	615,0	6964
7723	615,0	6965
7724	615,0	6966
7725	615,0	6967
7727	2520,0	6810
7728	12190,0	7053
7729	10250,0	7055
7730	2140,0	6720
7731	6320,0	6725
7732	651,0	6722
7733	17610,0	6811
7734	2570,0	6873
7735	3630,0	6875
7736	2450,0	6877
7737	4380,0	6878
7738	3727,0	6879
7739	2400,0	6870
7740	2510,0	6871
7741	2400,0	6874
7742	2598,0	7045
7743	22000,0	6715
7744	615,0	6892
7745	870,0	7057
7746	1980,0	7058
7747	1670,0	7059
7748	16230,0	7060
7749	6940,0	7061
7750	214,86	7062
7751	3200,0	7063
7752	8160,0	7054
7753	1990,45	7052
7754	81,0	7124
7755	5786,0	7119
7756	5163,5	7025
7757	13001,41	7024
7758	4281,3	7026
7759	9101,7	7122
7760	13001,41	7024
7761	5163,5	7025
7762	4281,3	7026
7763	9101,7	7122
7764	85,37	6693
7765	1758,85	6692
7766	700,0	6993
7767	2124,11	6928
7768	2481,88	7064
7769	6500,0	7069
7770	4850,0	7070
7771	4850,0	7071
7772	4850,0	7072
7773	4850,0	7073
7774	4850,0	7074
7775	4850,0	7075
7776	7090,16	7044
7777	21,0	7123
7778	7105,55	7028
7779	2945,0	6869
7780	24121,13	7049
7781	12400,0	6856
7782	3315,0	7105
7783	3520,0	7106
7784	3525,0	7107
7785	16600,0	6857
7786	6960,0	7104
7787	200,0	4962
7788	300,0	6014
7789	2000,0	5809
7790	4000,0	6355
7791	14500,0	7066
7792	9000,0	5653
7793	81,0	7124
7794	6615,12	7100
7795	8020,0	7126
7796	5260,25	7101
7797	6330,0	6593
7798	520,0	6594
7799	1640,0	6596
7800	3830,0	6816
7801	550,0	7117
7802	4830,0	6765
7803	150,0	6768
7804	455,0	6772
7805	675,0	6773
7806	1460,0	6913
7807	150,0	6776
7808	4790,0	6777
7809	770,0	6779
7810	1440,0	6914
7811	1460,0	6904
7812	150,0	6905
7813	455,0	6907
7814	675,0	6908
7815	1460,0	6980
7816	150,0	6981
7817	455,0	6983
7818	675,0	6984
7819	1460,0	6987
7820	150,0	6988
7821	455,0	6990
7822	675,0	6991
7823	1460,0	7002
7824	150,0	7003
7825	455,0	7011
7826	675,0	7103
7827	1460,0	7015
7828	150,0	7016
7829	455,0	7018
7830	675,0	7019
7831	7000,0	6191
7832	750,0	6934
7833	750,0	6935
7834	750,0	6936
7835	750,0	6937
7836	750,0	6938
7837	750,0	6939
7838	750,0	6940
7839	750,0	6941
7840	1370,0	6595
7841	18640,0	6597
7842	11120,0	6602
7843	10620,0	6766
7844	5810,0	6769
7845	4690,0	6774
7846	10750,0	6775
7847	1400,0	6778
7848	4830,0	6902
7849	10620,0	6903
7850	5810,0	6906
7851	4830,0	6978
7852	5810,0	6982
7853	5810,0	6989
7854	13000,0	6203
7855	5562,25	7020
7856	715,25	7095
7857	24,9	7151
7858	608,9	7147
7859	6780,0	7150
7860	4000,0	6915
7861	19353,8	7029
7862	3448,6	7184
7863	2065,0	7108
7864	140,0	7109
7865	1250,0	7110
7866	420,0	7111
7867	420,0	7112
7868	515,0	7113
7869	3870,0	7115
7870	40,0	7263
7871	15369,41	6815
7872	10620,0	6979
7873	4830,0	6985
7874	10620,0	6986
7875	4830,0	7000
7876	10620,0	7001
7877	5810,0	7004
7878	4830,0	7013
7879	10620,0	7014
7880	5810,0	7017
7881	13000,0	6218
7882	7000,0	5633
7883	7000,0	6192
7884	9680,0	6193
7885	6320,0	5808
7886	13000,0	6205
7887	4840,0	7000
7888	6632,81	6817
7889	9541,16	6818
7890	1877,28	999999
7891	5505,0	7134
7892	721,77	7231
7893	744,02	7232
7894	535,3	7233
7895	724,08	7234
7896	163,22	7235
7897	701,64	7236
7898	3128,59	7237
7899	3691,97	7239
7900	4140,0	6917
7901	1260,0	6918
7902	2575,0	6924
7903	2580,0	6925
7904	2365,0	6926
7905	85,0	6927
7906	130,0	7140
7907	1325,0	7142
7908	47,25	7008
7909	70,12	7064
7910	1409,84	7044
7911	1674,8	7149
7912	2053,45	7116
7913	3040,0	7136
7914	3745,0	7137
7915	3770,0	7138
7916	1355,0	7139
7917	7150,0	7135
7918	4025,0	7141
7919	400,0	7143
7920	555,0	7144
7921	505,0	7145
7922	8340,0	6997
7923	560,0	7219
7924	450,0	7220
7925	8190,0	7218
7926	25000,0	7007
7927	182,27	7201
7928	3405,44	7257
7929	2755,71	7256
7930	3787,82	7222
7931	3495,82	7224
7932	861,93	7230
7933	1902,75	7253
7934	1978,43	7242
7935	1,0	7304
7936	1,0	7305
7937	1,0	7307
7938	1,0	7306
7948	8220,0	7192
7940	5830,59	6815
7941	323,86	7313
7942	565,0	7217
7943	545,0	7216
7944	745,0	7214
7945	540,0	7213
7946	5045,0	7215
7947	4965,0	7212
7949	8220,0	7192
7950	21980,0	7125
7951	298,16	7344
7952	14100,0	7009
7953	2110,0	7094
7954	9248,0	7093
7955	1684,0	7291
7956	1684,0	7292
7957	3572,0	7293
7958	3590,0	6736
7959	171,6	7334
7960	36,18	7349
7961	4417,0	6733
7962	3555,0	6734
7963	6000,0	6735
7964	7840,0	6673
7965	860,0	6672
7967	9391,15	7179
7966	13438,75	7181
7968	1257,12	7190
7969	7748,34	7188
7970	17900,0	7041
7971	2100,0	7042
7972	1,05	7327
7973	1,0	7346
7974	140,06	7333
7975	10,17	7332
7976	135,89	7348
7977	10361,73	7186
7978	5100,0	7314
7979	535,0	7211
7981	6300,0	7043
7980	16000,0	7099
7982	22800,0	7133
7983	22280,0	6995
7984	323,85	7364
7985	8090,0	7036
7986	3300,0	7037
7987	6290,0	7039
7988	5420,0	7040
7989	112,47	7337
7990	112,47	7363
7991	17,0	7315
7992	19,61	7310
7993	31,2	7377
7994	367,62	7378
7995	986,0	7196
7996	6130,0	7197
7997	192,3	7154
7998	1643,7	7274
7999	2382,35	7178
8000	7721,05	7238
8001	165,29	7270
8002	5341,8	7148
8003	1,05	7381
8004	3,15	7345
8005	3,15	7356
8006	11000,0	7006
8007	2072,0	6998
8008	298,16	7344
8009	4549,73	7152
8010	1461,25	7275
8011	846,36	7276
8012	327,0	7282
8013	2149,06	7221
8014	1375,47	7252
8015	4189,75	7339
8016	470,7	7340
8017	470,7	7342
8018	470,7	7343
8019	10310,73	7247
8020	685,21	7277
8021	380,53	7341
8022	275,06	7278
8023	406,46	7353
8024	1839,19	7281
8025	1,0	7355
8026	1130,0	7022
8027	13870,0	7021
8028	2700,0	7127
8029	1290,0	7129
8030	3080,0	7130
8031	4280,0	7131
8032	9980,0	7128
8033	420,0	7132
8034	11,5	7361
8035	4,68	7294
8036	634,88	7100
8037	2489,75	7101
8038	1308,0	7366
8039	3289,0	7368
8040	619,0	7373
8041	334,28	7434
8042	5202,7	7389
8043	455,0	7390
8044	4741,62	7391
8045	475,0	7396
8046	1541,29	7397
8047	1346,74	7398
8048	1602,76	7399
8050	115,13	7425
8052	3719,0	7446
8053	63,17	7422
8054	1694,69	7102
8055	14312,1	7271
8056	1862,11	7272
8057	1,0	7354
8058	1,0	7415
8059	551,17	7325
8060	3589,71	7259
8061	5217,96	7365
8062	2829,78	7261
8063	261,65	7262
8064	1618,35	7297
8065	3397,51	7369
8066	1825,97	7323
8067	1,0	7452
8068	2,0	7410
8069	2,0	7453
8070	1,0	7455
8071	2,0	7411
8072	1,0	7454
8073	1,0	7376
8074	50,91	7450
8075	195,59	7321
8076	4023,54	7380
8077	2767,38	7296
8078	309,06	7457
8079	57,94	7385
8080	155,37	7443
8081	49,66	7429
8082	1,0	7414
8083	26,85	7444
8084	1191,85	7320
8085	4570,0	7302
8086	18530,0	7316
8087	473,91	7319
8088	581,64	7303
8089	10477,87	7318
8090	11469,9	7317
8091	434,33	7458
8092	394,58	7467
8093	346,28	7468
8094	152,97	7477
8095	2323,57	7405
8096	14192,64	7445
8097	9636,34	7406
8098	7770,0	7408
8099	31,24	7501
8100	23,64	7505
8101	7,89	7506
8102	93,7	7499
8103	126,44	7500
8104	134,58	7497
8105	221,55	7498
8110	3700,0	7198
8106	5005,95	7428
8107	105,37	7516
8108	7,95	7483
8109	4760,0	7407
8111	8085,6	7199
8112	15787,25	7312
8113	11545,45	7174
8114	57,97	7510
8115	112,58	7480
8116	1100,0	7482
8117	93,7	7499
8118	750,0	7205
8119	750,0	7206
8120	750,0	7207
8121	8220,0	7192
8122	93,78	7473
8123	33,0	7432
8124	31,37	7533
8125	21,4	7478
8126	3587,9	7271
8127	1237,89	7272
8128	8130,0	7335
8129	6170,0	7336
8130	1,0	7409
8131	1214,4	7199
8132	43,95	7592
8133	1920,0	7507
8134	890,0	7508
8135	4020,0	7509
8136	3690,0	7511
8137	1300,0	7513
8138	510,0	7514
8139	670,0	7515
8140	1,05	7577
8141	1899,93	7430
8142	4233,95	7433
8143	461,97	7298
8144	522,61	7299
8145	783,07	7321
8146	5117,13	7435
8147	1604,74	7296
8148	2404,65	7431
8149	1100,0	7079
8150	3700,0	7080
8151	584,0	7082
8152	580,0	7083
8153	1300,0	7081
8154	1,0	7326
8155	12000,0	7265
8156	19,75	7358
8157	1,0	7456
8158	36,76	7360
8159	36,65	7359
8160	221,58	7388
8161	2118,87	7049
8162	161,53	7598
8163	1136,01	7485
8164	500,29	7573
8165	33,88	7578
8166	143,54	7186
8167	3290,0	7551
8168	3590,0	7552
8169	110,0	7554
8170	300,0	7559
8171	3380,0	7549
8172	2170,0	7553
8173	3800,0	7556
8174	1320,0	7557
8175	560,0	7558
8176	500,0	7560
8177	23,26	7621
8178	4944,54	7548
8179	1,05	7620
8180	1,05	7623
8181	1,05	7624
8182	1,05	7625
8183	1,05	7631
8189	2100,0	7266
8184	2500,0	7267
8185	4800,0	7471
8190	11,79	7463
8186	5000,0	7472
8187	1200,0	7084
8188	48,96	7465
8191	29,49	7464
8192	8500,0	7194
8193	123,6	7311
8194	105,8	7387
8195	1614,0	7543
8196	1036,65	7644
8197	0,0	999999
8198	0,0	999999
8199	1989,6	7437
8200	3518,37	7526
8201	2656,68	7424
8202	22,73	7607
8203	7,5	7611
8204	1,05	7667
8205	4,2	7668
8206	1,05	7669
8207	26,27	7645
8208	2,1	7671
8209	11776,23	7440
8210	93,74	7600
8211	3800,0	7351
8212	1,0	7451
8213	17450,0	6833
8214	338,32	7682
8215	116,45	7693
8216	67,84	7687
8217	295,22	7700
8218	1550,0	7517
8219	6870,0	7518
8220	6040,0	7519
8221	387,84	7520
8222	3663,45	7521
8223	2895,92	7522
8224	420,0	7523
8225	1,05	7630
8226	1187,3	7389
8227	788,38	7391
8228	3660,0	7706
8229	550,0	7707
8230	9252,0	4735
8231	13800,0	4740
8232	920,0	4741
8233	800,0	4742
8234	2180,94	7438
8235	4347,23	7441
8236	5727,49	7525
8237	2,1	7694
8238	14,24	7695
8239	3,15	7696
8240	3928,83	7436
8241	26,09	7370
8242	10945,78	7581
8243	866,76	7488
8244	6199,87	7640
8245	373,5	7597
8246	17,69	7731
8247	5,41	7732
8248	46,13	7733
8249	2060,5	7698
8250	27,32	7708
8251	15,93	7709
8252	44,12	7730
8253	250,87	7739
8254	3641,0	7601
8255	7624,42	7663
8256	7,93	7734
8257	1,05	7616
8258	78,39	7729
8259	134,6	7728
8260	2018,19	7547
8261	550,0	7712
8262	808,36	7303
8263	1522,75	7312
8264	3390,1	7317
8265	1112,13	7318
8269	700,0	7745
8270	50,0	7426
8266	1167,94	7674
8267	6000,0	7678
8268	6000,0	7680
8271	1,05	7755
8272	250,0	7735
8273	65,0	7757
8274	104,11	7754
8275	229,56	7643
8276	31,92	7617
8277	9880,83	7421
8278	3857,03	7541
8279	2,1	7697
8280	830,0	7661
8281	830,0	7662
8282	3830,0	7656
8283	416,0	7635
8284	14,17	7787
8285	7328,0	7542
8286	8014,45	7659
8287	57,71	7800
8288	40,0	7804
8289	146,12	7786
8290	79,34	7783
8291	110,9	7823
8292	5496,0	7615
8293	20,12	7796
8294	5041,0	7544
8295	4059,99	7545
8296	19600,0	7546
8297	49,19	7797
8298	40,79	7798
8299	149,0	7702
8300	107,28	7703
8301	10053,52	7484
8302	50,09	7828
8303	17,07	7829
8304	280,02	7673
8305	42,12	7416
8306	1,05	7788
8307	2,1	7789
8308	2,1	7790
8309	12688,8	7658
8310	660,0	7448
8311	7480,0	7657
8312	149,88	7606
8313	100,29	7793
8314	1310,0	7715
8315	1160,0	7716
8316	1330,0	7717
8317	475,0	7718
8318	475,0	7719
8319	320,0	7720
8320	475,0	7721
8321	475,0	7722
8322	320,0	7723
8323	2,7	7869
8324	4,89	7870
8325	26,37	7874
8326	23,62	7711
8327	75,43	7741
8328	300,0	7710
8329	200,0	7714
8330	866,55	7521
8331	814,08	7522
8332	824,43	7503
8333	3405,85	7490
8334	4500,64	7504
8335	2831,03	7492
8336	1340,75	7866
8337	581,8	7865
8338	601,23	7599
8339	8049,0	7760
8340	44,0	7762
8341	273,0	7639
8342	2,06	7830
8343	58,46	7881
8344	7,35	7886
8345	14,69	7880
8346	9857,33	7535
8347	3950,0	7537
8348	1620,66	7538
8349	1299,89	7539
8350	1673,95	7540
8351	683,6	7550
8352	142,9	7794
8353	9,31	7826
8354	29,91	7795
8355	2119,17	7421
8356	3,98	7575
8357	140,0	7785
8358	11113,83	7564
8359	6187,99	7566
8360	1000,0	7568
8361	1600,0	7569
8362	500,0	7570
8363	12,32	7911
8364	18,17	7912
8365	55,8	7914
8366	116,16	7915
8367	5775,09	7562
8368	4524,25	7629
8369	8820,0	7761
8370	89,78	7964
8371	3,39	7967
8372	66,18	7965
8373	11,54	7918
8374	28000,0	7909
8375	3600,0	7449
8376	11,9	7618
8377	28,61	7888
8378	34,17	7916
8379	84,43	7919
8380	147,48	7392
8381	23900,0	7536
8382	4,83	7825
8383	89,45	7791
8384	9,5	7852
1	0,0	999999
8385	0,0	999999
8386	8,33	7892
8387	5390,04	7822
8388	1555,0	7748
8389	2085,0	7749
8390	2200,0	7751
8391	4085,0	7752
8392	1254,0	7753
8393	5860,0	7815
8394	14670,0	7816
8395	1470,0	7818
8396	1750,0	7819
8397	7650,0	7963
8398	643,66	7406
8399	2038,72	7925
8400	76,0	7812
8401	20,33	7921
8404	37,06	8031
8405	6,3	8032
8406	262,96	8068
8407	9,9	8035
8408	4,31	8070
8409	33,72	8034
8410	12,71	8033
8411	15,82	8036
8412	35,66	8069
8413	9000,0	7991
8414	340,0	7994
8415	1612,01	7566
8416	224,91	7562
8417	2500,0	7561
8418	12539,0	7420
8419	21,52	7622
8420	10286,17	7564
8421	4760,0	7610
8422	16,94	8101
8423	158,89	7922
8424	58,91	7990
8425	1,05	8037
8427	26,43	8013
8428	27,0	7890
8429	5230,0	7608
8430	62,39	8010
8431	19,88	8020
